Area(SQM),Bedroom,Bathroom,Location,Price,Negotiable,Balcony,Electricity,Water,Gas,Landline,Elevator,Security,Built_in_Kitchen,Maids_Room,Private_Garden,Parking,Central(A/C)& heating,Pool,Type,Level,Furnished,Compound,Delivery_Date,Delivery_Term,meter_price
180,3,3,Smoha,2250000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,4,0.0,Not_In_Compound,Ready,Finished,12500.0
120,3,1,Al Ibrahimiyyah,1150000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,3,0.0,Not_In_Compound,Ready,Finished,9583.333333333334
120,2,1,Nakheel,240000,1,1,1,1,1,1,1,0,1,0,0,0,0,1,Apartment,2,0.0,Not_In_Compound,Ready,Finished,2000.0
110,2,1,Victoria,700000,1,0,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,10+,0.0,Not_In_Compound,Ready,Finished,6363.636363636364
220,2,1,Nakheel,290000,1,1,1,1,0,1,1,1,0,1,1,0,0,0,Apartment,5,0.0,Not_In_Compound,Ready,Finished,1318.1818181818182
80,1,1,Montazah,450000,1,0,1,1,1,1,1,1,0,0,0,1,0,0,Apartment,1,0.0,Not_In_Compound,Ready,Finished,5625.0
102,2,1,Bolkly,1325000,1,1,0,0,0,0,1,0,1,0,0,0,0,0,Apartment,10+,0.0,Not_In_Compound,Ready,Finished,12990.196078431372
180,3,2,Nakheel,320000,1,1,1,0,0,0,1,1,0,0,0,0,0,0,Duplex,5,0.0,Not_In_Compound,Ready,Finished,1777.7777777777778
90,2,1,Seyouf,320000,1,0,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,10+,0.0,Not_In_Compound,Ready,Finished,3555.5555555555557
130,2,2,Agami,470000,1,1,1,1,0,1,1,1,0,0,0,0,0,1,Apartment,2,0.0,Not_In_Compound,Ready,Finished,3615.3846153846152
100,2,1,Zezenia,950000,0,1,1,0,1,1,1,1,0,0,1,1,0,0,Apartment,7,0.0,Not_In_Compound,Ready,Finished,9500.0
170,3,1,Miami,1500000,1,0,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,2,0.0,Not_In_Compound,Ready,Finished,8823.529411764706
100,4,1,Attarin,460000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,2,0.0,Not_In_Compound,Ready,Finished,4600.0
145,3,1,Agami,300000,1,0,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,6,0.0,Not_In_Compound,Ready,Semi Finished,2068.9655172413795
150,3,2,Montazah,1350000,0,1,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,4,1.0,Not_In_Compound,Ready,Finished,9000.0
120,2,2,Sidi Beshr,800000,0,0,1,1,1,1,1,0,0,0,0,0,0,0,Apartment,5,0.0,Not_In_Compound,soon,Finished,6666.666666666667
75,2,1,Asafra,600000,1,1,1,1,0,0,0,1,1,0,0,0,0,0,Apartment,10+,1.0,Not_In_Compound,Ready,Finished,8000.0
155,3,1,Al Ibrahimiyyah,2300000,1,1,1,1,1,1,1,1,1,0,1,1,0,0,Apartment,5,0.0,Not_In_Compound,soon,Finished,14838.709677419354
100,2,2,Sidi Beshr,950000,0,1,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,10+,0.0,Not_In_Compound,Ready,Finished,9500.0
161,3,2,Smoha,3300000,1,1,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,6,0.0,Not_In_Compound,Ready,Finished,20496.89440993789
185,3,2,Al Hadrah,2220000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,1,0.0,Not_In_Compound,Ready,Finished,12000.0
100,2,1,Nakheel,340000,1,1,1,1,0,1,1,1,0,1,0,0,0,0,Apartment,6,0.0,Not_In_Compound,Ready,Finished,3400.0
245,4,3,Mandara,2850000,0,1,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,10+,0.0,Not_In_Compound,Ready,Finished,11632.65306122449
112,2,1,Smoha,1450000,0,1,1,1,1,1,1,0,0,0,0,0,0,0,Apartment,4,0.0,Not_In_Compound,Ready,Finished,12946.42857142857
110,3,1,Cleopatra,1000000,0,1,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,3,0.0,Not_In_Compound,Ready,Finished,9090.90909090909
70,2,1,Al Ibrahimiyyah,500000,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Apartment,5,0.0,Not_In_Compound,Ready,Finished,7142.857142857143
140,3,2,Agami,520000,0,1,1,1,0,1,1,1,0,0,0,0,1,1,Apartment,4,0.0,Not_In_Compound,Ready,Finished,3714.285714285714
124,2,1,Smoha,1750000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Apartment,5,0.0,Not_In_Compound,Ready,Finished,14112.90322580645
150,2,2,Miami,2300000,0,1,1,1,1,0,1,1,0,0,0,1,0,0,Apartment,4,0.0,Not_In_Compound,Ready,Finished,15333.333333333334
145,3,2,Saba Pasha,1550000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,4,0.0,Not_In_Compound,Ready,Finished,10689.655172413793
155,3,2,Smoha,2450000,0,1,1,1,1,1,1,1,1,0,0,0,0,0,Apartment,10,0.0,Not_In_Compound,Ready,Finished,15806.451612903225
120,3,1,Miami,650000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,6,0.0,Not_In_Compound,soon,Finished,5416.666666666667
110,2,1,Nakheel,320000,0,1,1,0,0,0,0,0,0,0,0,0,0,1,Apartment,3,0.0,Not_In_Compound,Ready,Finished,2909.090909090909
125,3,2,Laurent,2200000,0,1,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,10+,0.0,Not_In_Compound,Ready,Finished,17600.0
146,3,1,Smoha,2200000,0,1,1,1,1,0,1,1,1,0,0,0,0,0,Apartment,8,0.0,Not_In_Compound,Ready,Finished,15068.493150684932
165,3,2,Sidi Beshr,1400000,0,1,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,10,0.0,Not_In_Compound,Ready,Finished,8484.848484848484
240,3,3,San Stefano,3100000,0,0,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,3,0.0,Not_In_Compound,Ready,Finished,12916.666666666666
135,3,2,Sidi Beshr,1200000,0,1,1,1,1,0,1,1,0,0,0,1,0,0,Apartment,2,0.0,Not_In_Compound,Ready,Finished,8888.888888888889
110,3,1,Agami,470000,1,1,1,1,1,0,0,1,0,0,0,0,0,0,Apartment,3,0.0,Not_In_Compound,Ready,Finished,4272.727272727273
80,2,1,Agami,290000,1,1,1,1,0,0,0,1,0,0,0,0,0,0,Apartment,3,0.0,Not_In_Compound,Ready,Finished,3625.0
75,2,1,Miami,420000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,10+,0.0,Not_In_Compound,Ready,Finished,5600.0
130,3,1,Nakheel,440000,1,1,1,1,0,0,1,1,0,1,0,0,0,0,Apartment,3,0.0,Nakheel,Ready,Finished,3384.6153846153848
165,3,2,Bolkly,1900000,0,1,1,1,1,1,1,1,1,0,0,0,0,0,Duplex,10,0.0,Not_In_Compound,Ready,Finished,11515.151515151516
140,3,3,Roushdy,2275000,0,1,1,1,1,1,1,1,0,0,1,1,0,1,Apartment,8,0.0,Murooj,Ready,Finished,16250.0
120,2,2,Smoha,1980000,0,1,1,1,1,1,1,1,0,0,1,1,0,1,Apartment,8,0.0,Not_In_Compound,Ready,Finished,16500.0
142,3,3,Glim,1850000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,4,0.0,Not_In_Compound,Ready,Finished,13028.169014084508
110,3,2,Roushdy,3000000,0,1,1,1,1,1,1,1,0,0,1,1,0,1,Apartment,4,0.0,Not_In_Compound,Ready,Finished,27272.727272727272
100,3,1,Victoria,670000,0,1,1,1,1,1,0,1,1,0,0,0,0,0,Apartment,2,0.0,Not_In_Compound,Ready,Finished,6700.0
140,3,3,Al Ibrahimiyyah,2275000,0,1,1,1,1,1,1,1,0,0,1,1,0,1,Apartment,7,0.0,Murooj,Ready,Finished,16250.0
142,3,2,Agami,500000,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,1,0.0,Not_In_Compound,Ready,Not Finished,3521.1267605633802
113,2,1,Seyouf,900000,0,1,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,8,0.0,Not_In_Compound,Ready,Finished,7964.601769911505
125,3,1,Smoha,950000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,9,0.0,Not_In_Compound,Ready,Finished,7600.0
165,3,3,Saba Pasha,2250000,0,1,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,3,0.0,Not_In_Compound,Ready,Finished,13636.363636363636
150,3,2,Gianaclis,1600000,0,1,1,1,1,1,1,1,0,0,0,1,0,0,Apartment,2,0.0,Not_In_Compound,Ready,Finished,10666.666666666666
120,3,1,Agami,450000,1,1,1,1,0,0,1,1,0,0,0,0,0,0,Apartment,3,0.0,Not_In_Compound,Ready,Finished,3750.0
110,2,1,Miami,650000,0,1,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,7,0.0,Not_In_Compound,Ready,Finished,5909.090909090909
140,2,1,Moharam Bik,850000,0,1,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,7,0.0,Not_In_Compound,Ready,Finished,6071.428571428572
120,3,1,Cleopatra,1500000,0,1,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,4,0.0,Not_In_Compound,Ready,Finished,12500.0
120,3,1,Kafr Abdo,1250000,0,1,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,3,0.0,Not_In_Compound,Ready,Finished,10416.666666666666
110,3,1,Zezenia,950000,0,1,1,1,1,0,1,1,1,0,0,0,0,0,Apartment,3,0.0,Not_In_Compound,Ready,Finished,8636.363636363636
130,2,2,Nakheel,360000,1,1,1,1,0,1,1,1,1,1,1,1,0,1,Apartment,2,0.0,Not_In_Compound,Ready,Finished,2769.230769230769
120,2,2,Nakheel,250000,1,1,1,1,0,1,1,1,0,1,0,0,0,1,Apartment,1,0.0,Not_In_Compound,Ready,Finished,2083.3333333333335
90,2,2,Maamoura,2100000,1,1,1,1,1,0,0,1,1,0,1,0,0,0,Apartment,2,1.0,Not_In_Compound,Ready,Finished,23333.333333333332
145,2,1,Maamoura,2700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,7,1.0,Not_In_Compound,Ready,Finished,18620.689655172413
108,2,1,Sidi Gaber,1250000,0,1,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,5,0.0,Not_In_Compound,Ready,Finished,11574.074074074075
210,3,3,Smoha,3500000,0,0,1,1,0,1,1,1,0,0,0,0,0,0,Apartment,10+,0.0,Not_In_Compound,Ready,Finished,16666.666666666668
151,3,2,Saba Pasha,2400000,0,0,1,1,1,1,1,0,0,0,0,0,0,0,Apartment,1,0.0,Not_In_Compound,Ready,Finished,15894.039735099337
110,3,1,Miami,630000,0,1,1,1,1,1,1,1,0,0,1,0,0,0,Apartment,5,0.0,Not_In_Compound,Ready,Finished,5727.272727272727
180,2,1,Nakheel,240000,1,1,1,1,0,1,0,1,0,1,0,0,0,0,Duplex,5,0.0,Not_In_Compound,Ready,Finished,1333.3333333333333
120,3,1,Sidi Beshr,550000,0,1,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,2,0.0,Not_In_Compound,Ready,Finished,4583.333333333333
160,3,1,Al Ibrahimiyyah,1950000,0,0,0,1,1,0,1,1,0,0,0,1,0,0,Apartment,4,0.0,Not_In_Compound,soon,Finished,12187.5
70,2,1,Bacchus,460000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Apartment,8,0.0,Not_In_Compound,Ready,Finished,6571.428571428572
160,3,2,Glim,1650000,0,0,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,9,0.0,Not_In_Compound,Ready,Finished,10312.5
150,3,1,Sporting,1800000,0,1,1,1,1,1,1,1,1,0,1,0,0,0,Apartment,2,1.0,Not_In_Compound,Ready,Finished,12000.0
240,3,3,Zezenia,3400000,0,1,1,1,0,0,1,1,0,0,0,1,0,0,Apartment,4,0.0,Not_In_Compound,Ready,Finished,14166.666666666666
120,2,1,Roushdy,1000000,0,0,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,1,0.0,Not_In_Compound,Ready,Finished,8333.333333333334
98,2,2,Sidi Gaber,1871800,0,1,1,1,1,1,1,1,0,0,1,1,0,1,Apartment,7,0.0,Murooj,Ready,Finished,19100.0
110,3,2,Smoha,3000000,0,1,1,1,1,1,1,1,0,0,1,1,0,1,Apartment,2,0.0,Not_In_Compound,Ready,Finished,27272.727272727272
150,3,2,Kafr Abdo,1950000,1,1,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,8,0.0,Not_In_Compound,Ready,Finished,13000.0
160,3,2,Smoha,2760000,0,1,1,1,1,1,1,1,0,0,1,1,0,1,Apartment,7,0.0,Murooj,Ready,Finished,17250.0
128,3,1,Smoha,1750000,0,1,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,4,0.0,Not_In_Compound,Ready,Finished,13671.875
160,3,2,Sidi Gaber,2760000,0,1,1,1,1,1,1,1,0,0,1,1,0,1,Apartment,7,0.0,Not_In_Compound,Ready,Finished,17250.0
160,2,1,Nakheel,250000,1,1,1,1,0,1,1,1,0,0,0,0,0,0,Duplex,5,0.0,Nakheel,Ready,Finished,1562.5
175,2,2,Miami,1200000,0,1,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,10,0.0,Not_In_Compound,Ready,Finished,6857.142857142857
110,3,2,Smoha,3000000,0,1,1,1,1,1,1,1,0,1,1,1,0,1,Apartment,2,0.0,Not_In_Compound,Ready,Finished,27272.727272727272
176,3,3,Camp Caesar,2860100,0,1,1,1,1,1,1,1,0,0,1,1,0,1,Apartment,9,0.0,Not_In_Compound,Ready,Finished,16250.568181818182
140,3,3,Al Ibrahimiyyah,2275000,0,1,1,1,1,1,1,1,0,0,1,1,0,1,Apartment,9,0.0,Murooj,Ready,Finished,16250.0
125,2,2,Roushdy,1980000,0,1,1,1,1,1,1,1,0,0,1,1,0,1,Apartment,9,0.0,Not_In_Compound,Ready,Finished,15840.0
140,3,2,Al Ibrahimiyyah,2100000,0,1,1,1,1,1,1,1,0,0,1,1,0,1,Apartment,6,0.0,Not_In_Compound,Ready,Finished,15000.0
176,3,3,Al Ibrahimiyyah,2860000,0,1,1,1,1,1,1,1,0,0,1,1,0,1,Apartment,8,0.0,Murooj,Ready,Finished,16250.0
110,2,1,Nakheel,275000,1,1,1,1,0,0,1,1,0,1,0,0,0,0,Apartment,1,0.0,Not_In_Compound,Ready,Finished,2500.0
222,3,3,Glim,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,6,0.0,Not_In_Compound,Ready,Finished,13513.513513513513
170,2,2,Gianaclis,795000,1,1,1,1,0,1,1,1,0,0,0,0,0,0,Apartment,6,0.0,Not_In_Compound,Ready,Finished,4676.470588235294
100,2,1,Nakheel,245000,1,0,1,0,0,0,0,1,0,0,0,0,0,1,Apartment,1,0.0,Not_In_Compound,Ready,Finished,2450.0
85,2,1,Nakheel,230000,1,1,1,1,0,0,1,1,0,0,0,0,0,0,Apartment,6,0.0,Nakheel,Ready,Finished,2705.8823529411766
110,2,1,Nakheel,310000,1,1,1,1,0,0,1,1,0,0,0,0,0,0,Apartment,4,0.0,Nakheel,Ready,Finished,2818.181818181818
90,2,1,Nakheel,290000,1,1,1,1,0,0,1,1,0,0,0,0,0,0,Apartment,4,0.0,Nakheel,Ready,Finished,3222.222222222222
100,2,1,Nakheel,310000,1,1,1,0,0,0,1,0,0,0,0,0,0,0,Apartment,2,0.0,Not_In_Compound,Ready,Finished,3100.0
110,2,1,Mandara,2500000,1,1,1,1,1,1,1,0,1,0,0,0,1,0,Apartment,10+,1.0,Not_In_Compound,Ready,Finished,22727.272727272728
105,3,1,Moharam Bik,1000000,0,1,0,0,0,0,1,1,0,0,1,1,0,0,Apartment,7,0.0,Not_In_Compound,2023,Semi Finished,9523.809523809523
130,3,1,Sporting,1500000,0,1,1,1,1,1,1,1,1,0,0,1,1,0,Apartment,3,0.0,Not_In_Compound,Ready,Finished,11538.461538461539
160,3,2,Saba Pasha,2200000,0,1,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,10+,0.0,Not_In_Compound,Ready,Finished,13750.0
140,2,2,Nakheel,310000,1,1,1,1,0,1,0,1,0,1,1,0,0,0,Apartment,10+,0.0,Not_In_Compound,Ready,Finished,2214.285714285714
180,2,2,Nakheel,245000,1,1,1,1,0,1,1,1,0,1,1,0,0,0,Apartment,5,0.0,Not_In_Compound,Ready,Finished,1361.111111111111
85,2,1,Agami,235000,0,1,1,1,0,0,1,1,0,0,0,0,0,0,Apartment,3,0.0,Not_In_Compound,Ready,Not Finished,2764.705882352941
80,2,1,Agami,270000,0,1,1,1,0,0,1,1,0,0,0,0,0,0,Apartment,2,0.0,Not_In_Compound,Ready,Not Finished,3375.0
180,2,2,Nakheel,245000,1,0,0,0,0,0,1,1,0,0,0,0,1,0,Duplex,5,0.0,Not_In_Compound,Ready,Finished,1361.111111111111
135,3,1,Nakheel,465000,1,1,1,1,0,0,1,0,0,0,0,0,0,0,Apartment,1,0.0,Not_In_Compound,Ready,Finished,3444.4444444444443
101,2,1,Seyouf,700000,0,1,1,1,1,1,1,1,0,0,0,1,0,0,Apartment,5,0.0,Not_In_Compound,Ready,Semi Finished,6930.693069306931
80,3,1,Al Ibrahimiyyah,600000,0,0,1,1,1,1,0,1,1,0,0,0,0,0,Apartment,10+,0.0,Not_In_Compound,Ready,Finished,7500.0
75,2,1,Agami,210000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Apartment,4,0.0,Not_In_Compound,soon,Finished,2800.0
177,3,2,Smoha,3000000,0,0,1,1,1,1,1,1,0,0,0,1,0,0,Apartment,10,0.0,Not_In_Compound,Ready,Finished,16949.15254237288
160,3,2,Kafr Abdo,2600000,1,0,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,5,1.0,Not_In_Compound,Ready,Finished,16250.0
85,2,1,Agami,220000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,3,0.0,Not_In_Compound,Ready,Not Finished,2588.235294117647
180,2,1,Nakheel,320000,0,1,1,0,0,0,1,0,0,0,0,0,0,0,Duplex,5,0.0,Not_In_Compound,Ready,Finished,1777.7777777777778
136,3,2,Miami,1195000,1,1,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,9,0.0,Not_In_Compound,Ready,Finished,8786.764705882353
90,2,1,Nakheel,250000,1,1,1,1,0,0,1,1,0,1,0,0,0,0,Apartment,1,0.0,Not_In_Compound,Ready,Finished,2777.777777777778
80,2,1,El Max,360000,1,0,1,1,1,1,0,1,0,0,0,0,0,0,Apartment,5,0.0,Not_In_Compound,soon,Finished,4500.0
115,2,1,Agami,380000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Apartment,4,0.0,Not_In_Compound,Ready,Finished,3304.3478260869565
120,2,1,Agami,300000,0,1,1,0,0,0,0,1,1,0,1,0,0,0,Apartment,1,0.0,Not_In_Compound,Ready,Finished,2500.0
100,2,1,Asafra,700000,1,1,1,1,0,1,1,0,0,0,0,0,0,0,Apartment,9,0.0,Not_In_Compound,within 6 months,Finished,7000.0
100,3,1,Asafra,200000,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,6,0.0,Not_In_Compound,Ready,Finished,2000.0
105,2,1,Victoria,550000,0,1,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,3,0.0,Not_In_Compound,Ready,Finished,5238.0952380952385
120,3,2,Sidi Beshr,850000,1,1,1,1,1,1,1,0,0,0,0,0,0,0,Apartment,10+,0.0,Not_In_Compound,Ready,Finished,7083.333333333333
140,3,2,Sidi Gaber,1850000,1,1,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,3,0.0,Not_In_Compound,Ready,Finished,13214.285714285714
163,3,2,Moharam Bik,1300000,0,1,1,1,0,0,0,1,0,0,0,0,0,0,Apartment,3,0.0,Not_In_Compound,Ready,Semi Finished,7975.460122699386
163,3,3,Moharam Bik,3000000,0,1,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,9,0.0,Not_In_Compound,2022,Finished,18404.907975460123
120,2,2,Maamoura,1100000,1,1,1,1,1,1,1,1,1,0,0,0,0,0,Apartment,6,1.0,Not_In_Compound,Ready,Finished,9166.666666666666
132,2,1,Smoha,1500000,0,1,1,1,1,1,1,0,0,0,0,0,1,0,Apartment,3,0.0,Not_In_Compound,Ready,Finished,11363.636363636364
157,3,3,Smoha,1899700,0,0,1,1,1,1,1,1,0,0,0,1,0,0,Apartment,1,0.0,Not_In_Compound,2024,Semi Finished,12100.0
90,2,1,Seyouf,320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,1,0.0,Not_In_Compound,Ready,Finished,3555.5555555555557
120,2,2,Agami,450000,1,0,1,0,0,0,0,1,0,0,0,0,0,0,Apartment,1,0.0,Not_In_Compound,Ready,Finished,3750.0
150,3,2,Smoha,2400000,0,1,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,2,0.0,Not_In_Compound,Ready,Finished,16000.0
125,2,2,Smoha,1980000,0,1,1,1,1,1,1,1,0,0,1,1,0,1,Apartment,10+,0.0,Not_In_Compound,Ready,Finished,15840.0
125,2,2,Roushdy,1980000,0,1,1,1,1,1,1,1,0,0,1,1,0,1,Apartment,10,0.0,Murooj,Ready,Finished,15840.0
151,3,2,Saba Pasha,2400000,0,1,1,1,1,1,1,1,0,0,0,1,0,0,Apartment,2,0.0,Not_In_Compound,Ready,Finished,15894.039735099337
160,3,2,Laurent,1800000,0,1,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,10+,0.0,Not_In_Compound,Ready,Finished,11250.0
230,3,3,Laurent,3795000,0,1,1,1,1,1,1,1,0,0,0,1,0,0,Apartment,1,0.0,Not_In_Compound,Ready,Finished,16500.0
250,3,2,Zezenia,3750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,6,0.0,Not_In_Compound,Ready,Finished,15000.0
121,2,2,Smoha,2660000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,5,0.0,Skyline,2024,Finished,21983.471074380166
125,2,2,Sidi Gaber,1980000,0,1,1,1,1,1,1,1,0,0,1,1,0,1,Apartment,9,0.0,Not_In_Compound,Ready,Finished,15840.0
125,2,2,Al Ibrahimiyyah,1980000,0,1,1,1,1,1,1,1,0,0,1,1,0,1,Apartment,8,0.0,Murooj,Ready,Finished,15840.0
115,3,1,Saba Pasha,850000,0,1,1,1,1,0,0,1,0,0,0,0,0,0,Apartment,5,0.0,Not_In_Compound,Ready,Finished,7391.304347826087
66,1,1,Moharam Bik,1987000,0,1,1,1,1,1,1,1,0,0,0,0,0,0,Studio,4,0.0,Not_In_Compound,2024,Not Finished,30106.060606060608
118,3,2,Smoha,2390000,0,1,1,1,1,1,1,1,1,1,1,1,1,1,Apartment,4,0.0,Murooj,2025,Finished,20254.237288135595
177,3,2,Moharam Bik,3500000,0,1,1,1,1,1,1,1,0,0,0,1,0,0,Apartment,5,0.0,Not_In_Compound,within 6 months,Finished,19774.011299435027
135,3,1,Agami,550000,1,1,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,6,0.0,Not_In_Compound,Ready,Finished,4074.074074074074
154,3,2,Smoha,3110800,0,1,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,4,0.0,Murooj,2024,Finished,20200.0
155,3,2,Borg al-Arab,2403000,0,1,1,1,1,1,1,1,0,0,0,1,1,0,Apartment,4,0.0,Not_In_Compound,2024,Semi Finished,15503.225806451614
145,2,1,Miami,1700000,1,1,1,1,1,1,1,1,1,0,0,1,1,0,Apartment,2,1.0,Not_In_Compound,Ready,Finished,11724.137931034482
120,2,1,Salehia,1500000,1,0,1,1,1,1,1,0,1,0,0,0,0,0,Apartment,2,1.0,Not_In_Compound,Ready,Finished,12500.0
100,2,1,Nakheel,325000,1,1,1,0,0,0,1,1,0,0,0,0,0,0,Apartment,4,0.0,Not_In_Compound,Ready,Finished,3250.0
152,3,2,Smoha,1700000,0,1,1,1,1,1,1,1,1,0,0,0,0,0,Apartment,3,0.0,Not_In_Compound,Ready,Finished,11184.21052631579
190,3,2,Miami,3000000,0,1,1,1,1,1,1,0,1,0,0,1,1,0,Apartment,4,1.0,Not_In_Compound,Ready,Finished,15789.473684210527
140,3,1,Camp Caesar,1500000,0,1,1,1,1,1,1,1,0,1,0,1,0,0,Apartment,3,0.0,Not_In_Compound,Ready,Finished,10714.285714285714
110,3,1,Miami,1500000,1,1,1,1,0,1,1,1,1,0,0,0,1,0,Apartment,10+,1.0,Not_In_Compound,Ready,Finished,13636.363636363636
70,1,1,Nakheel,210000,1,1,1,0,0,0,0,1,1,0,0,0,0,0,Studio,10+,1.0,Not_In_Compound,Ready,Finished,3000.0
105,2,1,Mandara,600000,1,0,1,1,1,1,1,0,0,0,0,0,0,0,Apartment,10,0.0,Not_In_Compound,soon,Finished,5714.285714285715
132,2,2,Kafr Abdo,1980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,8,0.0,Not_In_Compound,Ready,Finished,15000.0
75,2,1,Mandara,390000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,8,0.0,Not_In_Compound,Ready,Finished,5200.0
137,3,1,Mandara,900000,0,1,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,4,0.0,Not_In_Compound,Ready,Core & Shell,6569.343065693431
200,3,2,Roushdy,2750000,0,1,0,0,0,1,1,0,0,0,0,0,0,0,Apartment,5,0.0,Not_In_Compound,Ready,Finished,13750.0
190,3,3,Sporting,1850000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,10+,0.0,Not_In_Compound,Ready,Finished,9736.842105263158
100,3,1,Sporting,1100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,10+,0.0,Not_In_Compound,Ready,Finished,11000.0
175,3,2,Smoha,2200000,0,1,1,1,1,0,1,1,1,0,0,0,0,0,Apartment,2,0.0,Not_In_Compound,Ready,Finished,12571.42857142857
130,3,1,Karmous,750000,1,0,0,0,1,1,1,0,0,0,0,0,0,0,Apartment,2,0.0,Not_In_Compound,Ready,Finished,5769.2307692307695
135,2,2,Stanley,2025000,0,0,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,4,0.0,Not_In_Compound,Ready,Finished,15000.0
111,2,1,Smoha,800000,0,0,1,1,1,1,1,0,0,0,0,0,0,0,Apartment,3,0.0,Not_In_Compound,Ready,Finished,7207.207207207207
120,3,1,Smoha,1800000,0,1,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,7,0.0,Not_In_Compound,Ready,Finished,15000.0
90,2,1,Smoha,1100000,0,1,1,1,1,1,1,1,1,0,0,0,0,0,Apartment,4,0.0,Not_In_Compound,Ready,Finished,12222.222222222223
105,2,1,Mandara,690000,0,0,1,1,1,0,1,1,0,1,0,1,0,0,Apartment,3,0.0,Not_In_Compound,Ready,Finished,6571.428571428572
90,2,1,Smoha,930000,0,1,1,1,1,1,1,0,0,0,0,1,0,0,Apartment,6,0.0,Not_In_Compound,Ready,Finished,10333.333333333334
240,3,2,Nakheel,260000,1,1,1,1,0,1,1,1,1,1,1,1,1,1,Duplex,5,0.0,Not_In_Compound,Ready,Finished,1083.3333333333333
150,3,2,Saba Pasha,2500000,0,1,1,1,1,0,1,1,1,0,0,0,0,0,Apartment,3,0.0,Not_In_Compound,Ready,Finished,16666.666666666668
191,3,2,Sidi Beshr,1650000,1,1,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,4,0.0,Not_In_Compound,Ready,Finished,8638.743455497382
120,2,1,Laurent,1000000,1,0,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,1,0.0,Not_In_Compound,Ready,Finished,8333.333333333334
